股票代號,進場日期,大戶相關係數,散戶相關係數,均張相關係數,大戶四週成長率,散戶衰退率,外資買賣超,融資餘額,融券餘額,是否獲利
2356,2026-01-23,0.149,0.024,-0.163,2.376,3.567,-5335840.0,42069.0,638.0,0
2356,2026-02-26,0.156,0.018,-0.157,0.363,1.788,0.0,32137.0,469.0,0
2356,2026-03-20,0.168,0.01,-0.148,0.338,0.613,14647137.0,27148.0,0.0,1
2356,2026-03-27,0.172,0.008,-0.146,0.145,0.82,14243622.0,25816.0,4.0,0
2356,2026-04-17,0.18,0.002,-0.14,1.002,3.017,43893585.0,24268.0,109.0,1
2356,2026-04-24,0.179,0.002,-0.14,1.386,4.669,47771779.0,22316.0,223.0,0
2356,2026-04-30,0.18,0.002,-0.139,0.217,2.84,0.0,22316.0,223.0,1
2356,2026-05-08,0.179,0.002,-0.14,1.38,3.103,47486419.0,22706.0,265.0,1
2356,2026-05-15,0.177,0.002,-0.14,2.331,6.302,82964085.0,21572.0,341.0,1
2356,2026-05-22,0.175,-0.001,-0.139,0.786,5.139,25379769.0,26603.0,789.0,1
2356,2026-07-09,0.16,0.098,-0.179,0.594,3.035,0.0,30036.0,1130.0,0
2356,2026-07-31,0.158,0.128,-0.195,0.194,2.433,7168748.0,28106.0,364.0,1
2356,2026-08-07,0.157,0.138,-0.2,0.634,2.543,19554982.0,28158.0,592.0,1
2357,2023-08-18,0.08,-0.542,0.547,0.083,2.273,11890674.0,5639.0,329.0,1
2357,2023-08-25,0.127,-0.68,0.688,0.359,6.299,4096100.0,5419.0,488.0,0
2357,2023-11-17,0.191,-0.683,0.678,0.457,1.548,2652104.0,4344.0,215.0,0
2357,2023-11-24,0.206,-0.695,0.69,0.124,1.192,79773.0,3881.0,199.0,1
2357,2023-12-01,0.231,-0.709,0.704,0.055,0.434,4309282.0,3506.0,223.0,1
2357,2023-12-08,0.262,-0.725,0.721,0.385,1.575,3482757.0,3421.0,230.0,1
2357,2023-12-15,0.322,-0.743,0.74,0.795,3.515,2163546.0,3140.0,262.0,1
2357,2023-12-22,0.477,-0.775,0.776,1.061,6.221,2821441.0,2144.0,429.0,1
2357,2024-02-23,0.811,-0.899,0.903,0.619,0.888,-1130409.0,1916.0,294.0,0
2357,2024-04-12,0.814,-0.905,0.907,0.758,1.429,-1484896.0,1840.0,15.0,0
2357,2024-05-10,0.817,-0.903,0.905,1.007,3.405,4005232.0,1508.0,64.0,1
2357,2024-05-17,0.831,-0.899,0.9,0.385,5.694,4246048.0,2450.0,84.0,1
2357,2024-08-16,0.754,-0.773,0.764,0.258,4.267,2948369.0,2006.0,113.0,0
2357,2024-08-23,0.75,-0.772,0.762,0.339,4.114,587137.0,1810.0,107.0,0
2357,2024-08-30,0.749,-0.773,0.764,0.216,3.693,-2633551.0,1889.0,123.0,0
2357,2024-09-06,0.751,-0.779,0.771,0.081,2.312,-1899995.0,1769.0,122.0,1
2357,2024-09-13,0.753,-0.784,0.777,0.108,0.826,844873.0,1484.0,144.0,1
2357,2024-09-20,0.751,-0.787,0.782,0.457,2.474,913943.0,1788.0,209.0,0
2357,2024-10-18,0.767,-0.815,0.815,0.482,1.565,1741235.0,1523.0,205.0,0
2357,2025-02-14,0.845,-0.872,0.882,0.306,3.314,-1091230.0,1004.0,239.0,1
2357,2025-02-21,0.847,-0.873,0.884,0.49,1.802,803185.0,1015.0,234.0,0
2357,2025-05-02,0.855,-0.861,0.869,0.441,0.917,-1042746.0,1095.0,60.0,1
2357,2025-05-09,0.857,-0.858,0.865,0.013,1.459,1422935.0,1042.0,55.0,1
2357,2025-06-20,0.856,-0.834,0.838,0.6,3.82,-2507659.0,729.0,6.0,0
2357,2025-08-01,0.834,-0.775,0.773,0.945,2.727,735447.0,1372.0,69.0,1
2357,2025-08-08,0.833,-0.765,0.762,0.562,4.376,204537.0,1155.0,78.0,0
2357,2025-09-12,0.829,-0.721,0.715,1.044,2.661,5920283.0,2041.0,95.0,0
2357,2025-09-19,0.832,-0.714,0.707,0.106,3.542,1197245.0,1687.0,48.0,1
2357,2025-10-09,0.84,-0.699,0.691,0.066,0.429,0.0,1252.0,44.0,1
2357,2025-10-31,0.849,-0.686,0.676,0.236,2.109,3201154.0,1045.0,49.0,0
2357,2026-02-26,0.752,-0.527,0.541,0.254,0.744,0.0,2909.0,26.0,0
2357,2026-05-15,0.557,-0.31,0.35,1.05,3.504,4243179.0,2441.0,38.0,1
2357,2026-06-05,0.488,-0.227,0.265,2.206,4.071,5832915.0,2218.0,102.0,0
2357,2026-07-17,0.452,-0.114,0.153,0.166,0.711,7007040.0,2337.0,8.0,1
2357,2026-07-24,0.436,-0.087,0.127,0.551,3.003,8097300.0,2091.0,21.0,1
2357,2026-07-31,0.422,-0.061,0.102,0.247,3.841,4636522.0,1994.0,53.0,1
2357,2026-08-07,0.41,-0.039,0.08,1.258,4.313,4667835.0,2010.0,32.0,1
2358,2023-10-20,0.348,0.194,-0.21,0.504,0.123,416000.0,4804.0,131.0,1
2359,2023-12-01,0.364,-0.011,0.007,2.664,1.463,-1278877.0,9682.0,229.0,1
2360,2024-03-08,-0.233,-0.609,0.627,0.061,10.588,200911.0,3737.0,28.0,0
2360,2024-03-15,-0.229,-0.602,0.618,0.097,9.576,1164299.0,2683.0,16.0,1
2362,2023-11-24,0.455,-0.352,0.349,0.201,1.152,429000.0,2611.0,10.0,0
2362,2023-12-01,0.428,-0.33,0.327,0.045,0.665,1000.0,2578.0,10.0,1
2363,2023-08-18,0.926,-0.584,0.62,10.506,2.847,2367331.0,36531.0,5219.0,1
2363,2023-11-03,0.898,0.65,-0.648,0.853,2.39,-42883639.0,45497.0,16850.0,0
2363,2024-01-12,0.537,0.685,-0.7,0.838,1.589,7874280.0,37178.0,9250.0,0
2363,2024-01-19,0.514,0.684,-0.698,0.876,1.764,5007050.0,36032.0,8426.0,0
2363,2024-01-26,0.497,0.684,-0.698,1.593,0.951,-1688783.0,36550.0,8121.0,0
2363,2024-02-02,0.487,0.685,-0.698,0.986,0.903,526584.0,35905.0,7182.0,0
2363,2024-04-12,0.428,0.699,-0.709,25.138,9.703,31669813.0,54846.0,9586.0,1
2363,2024-06-21,0.628,0.626,-0.64,3.296,2.07,6719278.0,55297.0,2387.0,0
2363,2024-06-28,0.634,0.634,-0.647,0.519,1.36,2438963.0,53511.0,0.0,1
2363,2024-07-05,0.64,0.642,-0.655,1.425,2.597,32051210.0,55985.0,1357.0,0
2363,2024-07-12,0.647,0.646,-0.659,4.085,4.886,10408801.0,57231.0,462.0,0
2363,2025-04-25,-0.483,-0.009,-0.795,0.823,0.667,3776664.0,20047.0,361.0,1
2363,2025-05-02,-0.479,-0.009,-0.789,0.191,0.575,2255132.0,19748.0,325.0,0
2363,2025-05-09,-0.475,-0.008,-0.783,0.74,0.652,1726053.0,19309.0,304.0,1
2363,2025-05-29,-0.464,-0.007,-0.766,0.295,0.332,0.0,18931.0,268.0,0
2363,2025-06-06,-0.459,-0.007,-0.76,0.822,0.422,980918.0,18848.0,269.0,0
2363,2025-09-05,-0.439,-0.005,-0.723,0.359,1.034,-403639.0,24076.0,147.0,0
2363,2025-11-21,-0.433,-0.009,-0.71,0.757,0.987,3009123.0,23501.0,142.0,1
2363,2025-12-26,-0.41,-0.008,-0.693,1.258,0.348,-15000.0,22592.0,58.0,0
2363,2026-01-02,-0.405,-0.007,-0.69,1.281,0.432,-65980.0,22407.0,48.0,1
2363,2026-02-26,-0.394,-0.007,-0.679,0.272,0.595,0.0,22774.0,84.0,0
2363,2026-03-06,-0.392,-0.007,-0.677,2.278,0.553,2030100.0,19686.0,68.0,1
2363,2026-03-13,-0.39,-0.007,-0.675,1.644,0.357,1658581.0,19246.0,49.0,0
2363,2026-04-17,-0.38,-0.007,-0.663,0.963,0.236,-320830.0,21265.0,146.0,0
2363,2026-04-24,-0.38,-0.007,-0.663,3.538,0.883,4459472.0,21504.0,169.0,0
2363,2026-05-22,-0.386,-0.01,-0.665,0.945,2.883,11343252.0,20439.0,264.0,0
2363,2026-06-26,-0.395,-0.025,-0.67,12.921,2.466,856469.0,22118.0,441.0,1
2364,2024-07-19,-0.751,-0.585,0.088,0.475,0.588,6000.0,1044.0,49.0,0
2364,2024-07-26,-0.755,-0.593,0.092,0.242,0.368,2000.0,1023.0,51.0,0
2364,2025-05-09,-0.776,-0.638,-0.286,0.052,0.241,86922.0,623.0,1.0,1
2364,2025-07-11,-0.779,-0.611,-0.263,1.239,0.733,308420.0,826.0,13.0,1
2364,2025-08-15,-0.769,-0.521,-0.263,0.936,1.451,466900.0,1270.0,27.0,0
2364,2025-12-05,-0.779,-0.612,-0.252,0.137,-0.04,-121999.0,1011.0,19.0,0
2365,2023-11-24,0.045,0.356,-0.365,2.266,0.201,1589000.0,6465.0,11.0,1
2367,2023-12-08,0.127,0.569,-0.574,4.793,0.961,3413300.0,35961.0,976.0,0
2367,2024-05-17,0.792,0.836,-0.843,16.71,10.005,55341994.0,52685.0,7114.0,0
2367,2024-08-23,0.835,0.879,-0.893,0.227,0.836,2025094.0,39499.0,1206.0,1
2367,2024-08-30,0.825,0.886,-0.899,5.821,0.902,-4584530.0,45307.0,1978.0,0
2367,2025-02-07,0.716,0.838,-0.874,1.254,0.754,5760000.0,38548.0,461.0,0
2367,2025-05-23,0.702,0.717,-0.799,0.364,0.642,1376479.0,27965.0,188.0,1
2367,2025-06-13,0.702,0.692,-0.781,0.242,0.467,-1197865.0,28414.0,42.0,0
2367,2025-07-04,0.7,0.666,-0.761,0.661,0.721,1711038.0,27566.0,174.0,1
2367,2025-07-11,0.7,0.661,-0.757,0.962,0.548,3302452.0,27487.0,262.0,1
2367,2025-07-18,0.699,0.657,-0.755,0.78,0.399,3197103.0,27727.0,289.0,1
2367,2025-10-17,0.658,0.635,-0.736,0.695,0.516,886139.0,27749.0,206.0,1
2367,2025-10-23,0.655,0.633,-0.734,1.007,0.785,0.0,27749.0,206.0,0
2367,2025-12-05,0.654,0.605,-0.71,0.14,0.391,502200.0,24800.0,69.0,1
2368,2024-02-02,-0.533,-0.103,0.11,0.546,13.502,2518523.0,5376.0,2589.0,1
2368,2024-02-16,-0.506,-0.204,0.211,0.715,7.767,3370318.0,5623.0,2526.0,0
2368,2024-11-29,-0.465,-0.001,0.013,0.549,4.028,-2240673.0,10087.0,616.0,1
2368,2024-12-06,-0.465,-0.004,0.016,0.786,4.691,1391294.0,11362.0,704.0,1
2368,2024-12-13,-0.464,0.01,0.002,2.722,15.331,13624218.0,10874.0,1467.0,0
2368,2025-07-11,-0.398,-0.054,0.023,0.025,1.509,102214.0,6104.0,1587.0,1
2369,2023-08-18,0.199,0.023,-0.036,0.706,0.532,1537000.0,5423.0,18.0,1
2369,2023-08-25,0.225,0.031,-0.042,0.074,0.259,-723999.0,6006.0,130.0,1
2369,2023-09-22,0.028,0.215,-0.247,0.243,0.85,648000.0,6553.0,72.0,0
2369,2023-09-28,0.017,0.221,-0.253,0.857,0.459,0.0,6553.0,72.0,0
2369,2024-05-03,0.695,0.649,-0.66,0.446,0.661,677000.0,11096.0,58.0,0
2369,2024-05-10,0.69,0.633,-0.644,0.268,0.416,-44000.0,11029.0,86.0,1
2369,2024-05-17,0.685,0.623,-0.633,0.576,0.432,1370000.0,10960.0,64.0,1
2369,2024-07-12,0.648,0.65,-0.659,1.628,0.9,-1229000.0,12015.0,59.0,0
2369,2024-10-04,0.631,0.48,-0.489,0.915,0.099,-112000.0,9133.0,43.0,0
2369,2025-01-03,0.625,0.274,-0.284,0.062,0.041,-433000.0,9183.0,157.0,0
2369,2025-05-02,0.705,-0.142,0.113,0.056,0.048,432000.0,5687.0,49.0,0
2369,2025-05-29,0.723,-0.243,0.212,0.155,0.121,0.0,5757.0,39.0,1
2369,2025-07-18,0.752,-0.353,0.322,0.156,0.05,505996.0,5638.0,39.0,0
2369,2025-09-19,0.735,-0.392,0.364,1.8,0.755,1716150.0,6313.0,164.0,0
2369,2025-11-14,0.616,-0.307,0.288,3.283,0.454,2697846.0,7921.0,329.0,0
2369,2025-11-21,0.611,-0.302,0.284,1.006,0.728,3316474.0,6769.0,263.0,1
2369,2025-11-28,0.604,-0.295,0.277,0.381,0.509,865000.0,6496.0,244.0,1
2369,2025-12-05,0.591,-0.28,0.263,2.819,0.532,-4716880.0,7383.0,320.0,1
2369,2025-12-26,0.561,-0.229,0.215,0.141,0.99,-479699.0,9005.0,339.0,0
2369,2026-06-26,0.398,0.56,-0.514,14.942,1.983,14553732.0,14297.0,537.0,0
2371,2024-02-02,0.453,-0.04,0.027,0.595,2.92,6576261.0,107111.0,1136.0,0
2371,2024-02-16,0.451,-0.039,0.027,0.122,1.019,-9802852.0,109557.0,701.0,1
2371,2025-05-16,0.031,0.082,-0.132,0.35,1.397,16287224.0,87356.0,1218.0,1
2371,2025-08-22,0.216,0.008,-0.024,0.918,2.765,1364581.0,75244.0,1637.0,0
2371,2026-04-17,0.584,-0.301,0.318,0.205,0.692,-3682581.0,76820.0,189.0,0
2371,2026-07-17,0.684,-0.456,0.447,0.291,0.575,-2367001.0,51112.0,321.0,0
2371,2026-08-07,0.703,-0.484,0.47,0.144,0.641,9010987.0,45692.0,518.0,1
2373,2023-09-08,0.758,-0.918,0.915,0.098,0.013,-1000.0,75.0,0.0,1
2373,2023-12-22,0.753,-0.925,0.924,0.025,0.145,-21700.0,66.0,0.0,1
2373,2024-06-21,0.614,-0.783,0.793,0.002,0.153,83000.0,72.0,0.0,0
2373,2024-06-28,0.593,-0.765,0.776,0.041,0.115,-32000.0,71.0,0.0,0
2373,2024-08-09,0.728,-0.805,0.809,0.002,0.254,48059.0,80.0,0.0,0
2373,2024-08-16,0.748,-0.805,0.809,0.004,0.267,47412.0,82.0,0.0,1
2373,2025-01-10,0.857,-0.709,0.711,0.003,0.052,-31000.0,12.0,0.0,1
2373,2025-04-18,0.854,-0.631,0.636,0.225,0.214,-10000.0,33.0,0.0,1
2373,2025-04-25,0.845,-0.62,0.624,0.015,0.136,-5928.0,38.0,0.0,0
2373,2025-05-02,0.836,-0.609,0.613,0.002,0.104,22928.0,37.0,0.0,1
2373,2025-05-09,0.829,-0.598,0.603,0.002,0.156,78000.0,42.0,0.0,0
2373,2025-05-16,0.822,-0.587,0.593,0.092,0.163,14500.0,43.0,0.0,1
2373,2025-05-23,0.814,-0.577,0.582,0.001,0.117,22199.0,46.0,0.0,0
2373,2025-05-29,0.806,-0.566,0.572,0.001,0.143,0.0,46.0,0.0,0
2373,2025-06-06,0.799,-0.555,0.561,0.0,0.144,-10891.0,55.0,0.0,0
2373,2025-06-13,0.79,-0.542,0.549,0.002,0.202,-12782.0,60.0,0.0,0
2373,2025-06-20,0.782,-0.529,0.535,0.002,0.196,-5881.0,65.0,0.0,1
2373,2025-06-27,0.777,-0.518,0.526,0.0,0.105,55600.0,67.0,0.0,0
2373,2026-02-06,0.585,0.058,-0.052,0.015,0.216,-25803.0,85.0,0.0,1
2373,2026-03-06,0.57,0.111,-0.106,0.026,0.338,-9000.0,55.0,0.0,1
2373,2026-03-13,0.564,0.13,-0.126,0.028,0.549,-120736.0,60.0,0.0,0
2373,2026-03-20,0.558,0.148,-0.144,0.004,0.319,-56412.0,58.0,0.0,1
2373,2026-03-27,0.552,0.164,-0.161,0.015,0.027,-9000.0,57.0,0.0,1
2373,2026-04-17,0.538,0.206,-0.204,0.002,0.558,108174.0,55.0,0.0,0
2373,2026-04-24,0.533,0.219,-0.217,0.002,0.709,51000.0,56.0,0.0,1
2373,2026-04-30,0.528,0.233,-0.231,0.002,0.5,0.0,56.0,0.0,0
2373,2026-05-08,0.524,0.247,-0.246,0.006,0.453,86000.0,55.0,0.0,0
2373,2026-05-15,0.518,0.262,-0.261,0.003,0.371,-66000.0,54.0,0.0,1
2373,2026-06-05,0.512,0.295,-0.295,0.026,0.905,68000.0,44.0,0.0,0
2373,2026-06-12,0.51,0.306,-0.307,0.012,0.479,-44850.0,45.0,0.0,0
2373,2026-06-18,0.508,0.316,-0.317,0.003,0.209,0.0,45.0,0.0,0
2374,2023-08-18,0.0,0.004,-0.03,1.073,1.017,7077130.0,6599.0,42.0,1
2374,2023-09-01,-0.091,-0.122,0.099,3.169,2.132,1508000.0,6807.0,49.0,0
2374,2023-09-08,0.025,-0.23,0.21,0.692,1.321,-960117.0,7005.0,18.0,1
2374,2023-09-28,0.418,-0.53,0.513,1.131,0.844,0.0,7876.0,108.0,1
2374,2023-10-13,0.572,-0.647,0.633,0.177,1.146,239000.0,8611.0,135.0,0
2374,2023-10-20,0.55,-0.617,0.603,0.445,0.51,-595000.0,9022.0,31.0,1
2374,2023-11-10,0.602,-0.655,0.642,0.529,0.449,-437950.0,9896.0,30.0,1
2374,2023-11-17,0.652,-0.698,0.687,5.026,0.932,6681000.0,9592.0,57.0,1
2374,2023-11-24,0.731,-0.748,0.74,2.721,1.217,2441000.0,10454.0,100.0,0
2374,2023-12-01,0.776,-0.786,0.779,1.971,1.304,3433000.0,9060.0,86.0,0
2374,2024-02-23,0.841,-0.808,0.801,2.84,0.694,2177001.0,6363.0,28.0,1
2374,2024-03-01,0.842,-0.797,0.791,0.281,0.726,1025080.0,6028.0,27.0,0
2374,2024-03-08,0.845,-0.793,0.786,1.434,0.129,751000.0,6065.0,26.0,0
2374,2024-04-03,0.755,-0.484,0.478,4.622,2.382,0.0,6313.0,21.0,1
2374,2024-05-10,0.304,0.484,-0.456,0.287,1.855,-1501110.0,12590.0,297.0,1
2374,2024-05-17,0.206,0.585,-0.559,19.147,3.94,10976411.0,14353.0,2548.0,1
2375,2023-09-22,0.082,0.542,-0.564,0.249,0.473,341000.0,2950.0,134.0,0
2375,2023-09-28,0.06,0.513,-0.541,0.036,0.273,0.0,2950.0,134.0,0
2375,2023-10-13,0.051,0.45,-0.467,0.297,0.218,280800.0,2799.0,66.0,0
2375,2023-11-24,0.011,0.338,-0.338,3.081,0.296,632000.0,3101.0,47.0,0
2375,2024-02-16,0.381,0.048,-0.049,0.596,-0.047,110000.0,3030.0,28.0,0
2375,2024-04-12,0.466,-0.188,0.19,0.902,0.29,42000.0,2954.0,4.0,0
2375,2024-04-19,0.48,-0.228,0.23,1.591,0.67,62000.0,2879.0,3.0,0
2375,2024-04-26,0.488,-0.253,0.255,1.633,0.672,314800.0,2826.0,2.0,1
2375,2024-05-03,0.487,-0.243,0.246,0.512,0.535,-148901.0,3121.0,3.0,0
2375,2024-05-10,0.488,-0.247,0.25,1.042,0.448,-26000.0,2965.0,2.0,1
2375,2024-05-17,0.488,-0.245,0.248,2.389,0.556,349900.0,2916.0,2.0,1
2375,2024-05-24,0.491,-0.229,0.231,0.873,0.614,960068.0,2896.0,4.0,1
2375,2024-07-05,0.612,-0.041,0.042,1.859,0.464,855000.0,2836.0,5.0,0
2375,2024-07-12,0.629,-0.026,0.029,4.345,0.9,525000.0,2839.0,4.0,0
2375,2024-07-19,0.612,-0.021,0.025,1.803,0.732,-43000.0,2894.0,4.0,0
2375,2024-09-06,0.384,-0.023,0.027,3.747,0.456,49001.0,2393.0,12.0,1
2375,2024-09-13,0.345,-0.022,0.025,1.628,0.259,-41000.0,2283.0,8.0,1
2375,2024-10-18,0.273,-0.02,0.024,1.707,0.117,253000.0,2190.0,5.0,1
2375,2024-10-25,0.274,-0.022,0.027,0.273,0.325,381000.0,2180.0,5.0,0
2375,2024-11-29,0.175,0.001,0.002,0.131,0.121,-383000.0,2421.0,27.0,1
2375,2025-02-14,0.223,-0.011,0.012,2.159,0.517,309301.0,4226.0,20.0,0
2375,2025-04-25,0.012,-0.41,0.399,1.458,0.16,272994.0,2748.0,5.0,1
2375,2025-05-16,-0.04,-0.478,0.468,0.406,0.155,551877.0,2613.0,10.0,0
2375,2025-05-23,-0.052,-0.489,0.479,0.393,0.231,140898.0,2565.0,11.0,0
2375,2025-08-22,-0.221,-0.64,0.634,0.188,0.508,8000.0,2317.0,4.0,0
2375,2025-08-29,-0.229,-0.645,0.639,0.593,0.644,737000.0,2181.0,5.0,0
2375,2025-11-14,0.017,0.077,-0.059,6.747,1.645,-2613950.0,6367.0,443.0,0
2375,2025-12-19,0.075,0.312,-0.289,0.184,0.535,99000.0,5238.0,313.0,0
2375,2026-01-09,0.082,0.392,-0.368,1.935,0.381,134126.0,5179.0,230.0,1
2376,2023-08-25,0.664,0.274,-0.271,2.461,10.079,4172951.0,15217.0,3335.0,0
2376,2023-12-08,0.37,-0.129,0.078,0.325,3.85,-9966647.0,26589.0,2228.0,0
2376,2024-02-02,0.258,-0.063,0.024,1.51,15.097,6664313.0,18491.0,2453.0,1
2376,2024-02-16,0.222,-0.034,-0.019,1.202,9.336,7498408.0,18279.0,2818.0,0
2376,2024-04-12,0.103,0.099,-0.145,0.494,1.518,404285.0,21083.0,297.0,0
2376,2024-05-17,0.038,0.153,-0.185,0.379,1.927,4329804.0,20255.0,717.0,0
2376,2024-09-20,0.074,0.051,-0.134,0.367,0.489,-110891.0,21569.0,733.0,1
2376,2024-09-27,0.08,0.042,-0.128,1.412,2.206,3358805.0,20430.0,822.0,0
2376,2024-10-04,0.087,0.033,-0.121,0.508,2.4,298630.0,20271.0,823.0,0
2376,2024-12-27,0.086,0.02,-0.105,0.391,0.88,265962.0,16307.0,784.0,0
2376,2025-03-07,0.115,-0.024,-0.067,0.953,1.523,3602492.0,14046.0,705.0,0
2376,2025-03-14,0.117,-0.028,-0.063,0.031,1.184,-1457461.0,14302.0,816.0,1
2376,2025-03-21,0.119,-0.03,-0.061,0.975,1.015,181043.0,13542.0,654.0,0
2376,2025-03-28,0.121,-0.034,-0.057,0.291,1.297,-4042565.0,13199.0,420.0,0
2376,2025-04-02,0.124,-0.04,-0.051,0.244,0.714,0.0,13199.0,420.0,0
2376,2025-04-11,0.129,-0.054,-0.038,0.549,1.157,4155232.0,8927.0,19.0,1
2376,2025-05-02,0.138,-0.078,-0.014,0.319,0.895,589255.0,8167.0,146.0,1
2376,2025-05-09,0.139,-0.082,-0.01,0.621,1.475,2101025.0,8137.0,218.0,1
2376,2025-05-16,0.14,-0.084,-0.008,0.873,2.306,5386090.0,8100.0,293.0,0
2376,2025-06-06,0.14,-0.084,-0.007,0.599,3.729,7138790.0,10112.0,514.0,0
2376,2025-06-27,0.139,-0.081,-0.01,0.374,2.192,4162729.0,7745.0,1386.0,0
2376,2025-07-18,0.138,-0.08,-0.012,0.7,1.873,3804842.0,6822.0,733.0,0
2376,2025-07-25,0.138,-0.079,-0.013,0.976,2.672,2792138.0,6421.0,0.0,0
2376,2025-08-15,0.138,-0.078,-0.014,1.048,2.294,1081054.0,6101.0,111.0,0
2376,2025-10-09,0.14,-0.075,-0.017,1.513,2.389,0.0,6801.0,284.0,0
2376,2026-04-17,0.223,-0.14,0.049,3.899,7.412,16427295.0,9759.0,179.0,0
2376,2026-04-24,0.222,-0.14,0.049,1.808,7.585,8057774.0,7795.0,152.0,0
2376,2026-05-15,0.225,-0.139,0.046,1.023,5.654,6862011.0,13027.0,238.0,0
2376,2026-07-09,0.253,-0.119,0.026,0.26,1.7,0.0,8309.0,369.0,0
2376,2026-07-17,0.255,-0.116,0.024,0.418,2.098,-1799929.0,8244.0,425.0,1
2376,2026-07-24,0.258,-0.112,0.02,1.594,4.889,-4876879.0,7148.0,471.0,0
2376,2026-07-31,0.263,-0.111,0.019,0.254,4.416,-2285929.0,6205.0,0.0,1
2376,2026-08-07,0.268,-0.111,0.018,0.24,2.342,17180505.0,6435.0,85.0,1
2377,2023-11-03,0.334,-0.531,0.545,0.471,3.285,-1685473.0,2960.0,115.0,1
2377,2023-11-10,0.327,-0.513,0.525,0.247,4.668,2166587.0,2812.0,468.0,0
2377,2024-05-24,0.086,-0.077,0.066,1.481,5.883,-1083934.0,5006.0,198.0,1
2377,2024-05-31,0.087,-0.048,0.037,0.458,8.656,-5325038.0,6000.0,203.0,0
2377,2024-07-26,0.051,0.019,-0.025,0.025,0.388,-2790441.0,4589.0,35.0,0
2377,2024-08-16,0.076,-0.015,0.007,0.138,0.722,-5986724.0,3419.0,28.0,1
2377,2024-08-23,0.077,-0.017,0.008,0.438,0.633,-4904103.0,3439.0,0.0,1
2377,2024-09-13,0.076,-0.016,0.008,0.137,0.272,859702.0,3756.0,38.0,1
2377,2024-09-20,0.075,-0.014,0.006,0.187,0.087,854737.0,3523.0,59.0,0
2377,2024-10-25,0.077,-0.018,0.011,0.198,2.588,-1474380.0,3324.0,47.0,0
2377,2024-11-01,0.08,-0.012,0.005,0.037,2.475,22857.0,3352.0,30.0,1
2377,2024-11-08,0.086,-0.004,-0.003,0.79,5.673,3917668.0,3402.0,36.0,0
2377,2024-12-06,0.063,-0.014,0.007,0.184,1.312,-361889.0,2910.0,44.0,0
2377,2024-12-27,0.071,-0.012,0.005,0.44,4.251,6353286.0,2856.0,87.0,0
2377,2025-02-14,0.181,-0.019,0.007,0.52,5.876,4566866.0,5573.0,120.0,1
2377,2025-02-21,0.24,-0.035,0.02,0.228,1.678,9297322.0,6132.0,157.0,0
2377,2025-07-25,0.162,-0.381,0.345,0.051,0.523,-4066612.0,5264.0,70.0,0
2377,2025-08-01,0.181,-0.397,0.359,0.506,1.517,1040141.0,4779.0,73.0,1
2377,2025-08-08,0.193,-0.408,0.37,0.667,3.823,-1336511.0,5331.0,88.0,0
2377,2026-03-06,-0.54,-0.872,0.825,1.594,1.694,6939974.0,13893.0,82.0,1
2377,2026-03-13,-0.56,-0.876,0.83,0.183,1.846,-2444392.0,14267.0,52.0,1
2377,2026-06-18,-0.659,-0.816,0.836,0.068,0.811,0.0,18058.0,374.0,0
2377,2026-06-26,-0.656,-0.802,0.832,1.241,2.941,2123970.0,16777.0,486.0,1
2377,2026-07-03,-0.655,-0.787,0.824,4.013,7.511,-9477967.0,16216.0,1173.0,1
2377,2026-07-09,-0.654,-0.775,0.817,2.163,8.985,0.0,16216.0,1173.0,0
2377,2026-07-17,-0.652,-0.767,0.812,2.039,7.809,3978331.0,13526.0,359.0,1
2377,2026-07-24,-0.651,-0.76,0.807,2.958,9.803,7161549.0,14541.0,393.0,0
2379,2023-10-13,0.46,-0.552,0.551,0.081,1.72,2983864.0,2802.0,53.0,1
2379,2023-10-20,0.397,-0.531,0.531,0.203,2.472,-206828.0,2719.0,52.0,0
2379,2023-12-01,0.35,-0.559,0.558,0.335,2.81,142003.0,2414.0,92.0,0
2379,2024-11-01,-0.01,0.004,0.008,0.192,1.229,-1038356.0,3069.0,15.0,1
2379,2026-07-31,0.067,0.481,-0.465,0.444,3.389,-2857394.0,2601.0,156.0,1
2379,2026-08-07,0.078,0.51,-0.493,0.161,2.728,1625479.0,2479.0,42.0,0
2380,2023-12-01,-0.703,-0.692,0.498,0.289,0.165,-30052.0,0.0,0.0,0
2380,2024-05-10,-0.913,-0.778,0.718,0.421,0.268,-40000.0,0.0,0.0,0
2380,2024-05-31,-0.915,-0.769,0.716,0.047,0.002,70000.0,0.0,0.0,1
2380,2024-08-23,-0.907,-0.75,0.709,0.028,-0.006,14000.0,0.0,0.0,1
2380,2024-08-30,-0.906,-0.754,0.714,0.133,0.02,-54923.0,0.0,0.0,0
2380,2024-09-06,-0.904,-0.759,0.719,0.028,-0.008,-24999.0,0.0,0.0,0
2380,2024-09-13,-0.902,-0.763,0.725,0.013,-0.02,-25000.0,0.0,0.0,1
2380,2024-10-18,-0.902,-0.779,0.745,0.173,-0.026,99000.0,0.0,0.0,0
2380,2024-10-25,-0.903,-0.783,0.748,0.039,-0.01,-54900.0,0.0,0.0,1
2380,2025-05-16,-0.48,-0.873,0.857,0.039,0.088,-6000.0,0.0,0.0,1
2380,2025-05-23,-0.473,-0.875,0.86,0.433,0.09,0.0,0.0,0.0,0
2380,2025-05-29,-0.469,-0.878,0.863,0.009,0.039,0.0,0.0,0.0,0
